emo:00003005	male_scientist.png	-0.21585379031051943	0.12358049057365932	
emo:00003008	male_mechanic.png	-0.11061094987310126	0.10423839120053868	
emo:00000679	person_gesturing_NO.png	-0.37056744591341473	0.19244739197631258	
emo:00000850	person_wearing_turban.png	-0.3071634283578282	0.039839246654380774	
emo:00000346	person_golfing.png	-0.04707253067636189	0.08274738917898747	
emo:00003011	man_firefighter.png	-0.2666961740990502	0.22791866122732415	
emo:00000149	man_dancing.png	-0.09198814229590277	-0.06509303874156269	
emo:00003009	man_judge.png	-0.31519244507764443	0.06707752338819203	
emo:00000742	detective.png	-0.19634104391398063	0.20873561832491755	
emo:00001005	person_pouting.png	-0.21424426106655786	-0.03648839812672797	
emo:00000409	person_raising_hand.png	-0.05157232225502959	-0.054245729239613516	
emo:00000782	guard.png	-0.504211060591084	0.2550377397308317	
emo:00000686	person_bowing.png	-0.3473241238559016	0.07790085046699077	
emo:00000468	person_swimming.png	0.054690285201354695	-0.007075797821864155	
emo:00000455	person_surfing.png	-0.040852081642228213	0.1750234427996878	
emo:00000491	person_gesturing_OK.png	0.1049616521644811	-0.1755273011391767	
emo:00000871	person_cartwheeling.png	0.0003792907431368689	-0.03928521583100586	
emo:00000305	person_shrugging.png	-0.12883392895062631	0.06524960111294985	
emo:00000856	person_mountain_biking.png	-0.03520719654731308	0.21363880638837934	
emo:00000440	person_getting_haircut.png	0.02216981370605217	-0.2672304412465999	
emo:00003007	man_office_worker.png	-0.10331159680717582	0.018814545690736373	
emo:00000595	person_lifting_weights.png	-0.09492749842498197	0.16196643050433746	
emo:00001007	person_frowning.png	-0.27882052397811785	0.05820555419687776	
emo:00000616	person_walking.png	-0.3071761878045053	0.1750699124609755	
emo:00001194	water_polo.png	-0.11926467027252627	0.10561567499620458	
emo:00000569	person_facepalming.png	-0.2585675859696952	0.12586330136434049	
emo:00000137	person_tipping_hand.png	0.07881452072136125	-0.26505240374434774	
emo:00003012	farmer.png	-0.05308544325129125	0.059241844198301225	
emo:00000673	person_getting_massage.png	-0.032721893562785695	-0.2722717733272262	
emo:00003003	student.png	-0.06277206940356318	-0.18269416725176285	
emo:00000311	person_running.png	-0.03087998849816795	0.11808875040943995	
emo:00003014	man_astronaut.png	-0.07765822102184186	0.24068533409351675	
emo:00001012	construction_worker.png	-0.4397924865141401	0.20465394540939547	
emo:00000965	person_bouncing_ball.png	-0.24805048058021562	0.18303022821128612	
emo:00003001	man_technologist.png	-0.23570344771325674	0.10716983107121358	
emo:00003006	man_pilot.png	-0.03099271010769715	0.14721734510200862	
emo:00000774	police_officer.png	-0.35491656820151424	0.187868470870314	
emo:00001136	person_playing_handball.png	-0.4869661785656554	0.20333959154462622	
emo:00001134	person_juggling.png	-0.1341035784202096	0.1544798697691421	
emo:00003010	man_health_worker.png	-0.16144768428335707	-0.08004886685726903	
emo:00000524	person_biking.png	0.05161363600524487	0.16414440929508084	
emo:00000596	person_rowing_boat.png	0.05617885429219585	0.12336464605408626	
emo:00003002	woman_teacher.png	0.01783533113781143	-0.021032312744225456	
emo:00003015	woman_artist.png	0.08550740049990178	-0.0551505447061022	
emo:00003004	man_singer.png	-0.17427920922638046	0.0678129329948654	
emo:00003013	woman_cook.png	0.031028059015614222	0.11076066579068823